id,title,organization,institution_code,collection_code,catalog_number,occurrence_id,idigbio_uuid,idigbio_recordset_id,type,vouchered,taxonomy,sex,creator,date_uploaded,date_modified
000S36436,usnm:mammals:240885,NMNH Extant Specimen Records,usnm,mammals,240885,http://n2t.net/ark:/65665/38f06322f-4c22-4552-a9e4-195ea315680a,6fc5569e-d3ec-46b9-b0a6-d72fa6c4f56b,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Theropithecus gelada gelada; Theropithecus gelada gelada,Male,collector unknown,2020-07-24T00:35:00Z,2021-01-11T13:19:20Z
000S34776,usnm:mammals:547905,NMNH Extant Specimen Records,usnm,mammals,547905,http://n2t.net/ark:/65665/3314db8a5-96cb-45eb-807c-93de7762d8ef,afd13c58-6694-4d7b-b12d-b88216bd48de,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Saimiri sciureus; Saimiri sciureus,Male,collector unknown,2020-07-22T19:35:46Z,2021-01-11T13:23:09Z
000S34772,usnm:mammals:546265,NMNH Extant Specimen Records,usnm,mammals,546265,http://n2t.net/ark:/65665/39e011e18-eb59-4402-a5fe-366a36fab5d2,61badf61-1094-46fb-8836-5fcf62a98dac,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Pithecia pithecia; Pithecia pithecia,Female,collector unknown,2020-07-21T20:23:15Z,2021-01-11T13:23:15Z
000S34771,usnm:mammals:481794,NMNH Extant Specimen Records,usnm,mammals,481794,http://n2t.net/ark:/65665/35d2e4186-e83a-461d-b709-f2990c10a906,51dc8553-6ef6-4a6a-895c-f9e03ac08edf,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Piliocolobus badius badius; Piliocolobus badius badius,Male,d. schlitter,2020-07-21T19:19:40Z,2021-01-11T13:23:23Z
000S32771,usnm:paleobiology:pal442229,NMNH Paleobiology Specimen Records,usnm,paleobiology,pal442229,http://n2t.net/ark:/65665/31f18116c-088d-4a9a-9640-ad101c098758,fda963cb-d517-45ca-8fbc-1ddbe6ceff00,6c6f34ed-58a4-4ba2-b9c7-34524f79a349,Biological Specimen,Yes,Nannodectes intermedius; Nannodectes intermedius,,,2020-07-17T02:35:35Z,2021-01-11T13:27:41Z
000S31741,usnm:mammals:477320,NMNH Extant Specimen Records,usnm,mammals,477320,http://n2t.net/ark:/65665/38bb232de-5e24-4d76-9c10-e3d2b2fb3003,48b1c606-89e9-4b34-927f-f2a1b1163df9,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Colobus polykomos; Colobus polykomos,,j. leduc,2020-05-25T06:13:57Z,2021-01-11T14:54:01Z
000S31740,usnm:mammals:481786,NMNH Extant Specimen Records,usnm,mammals,481786,http://n2t.net/ark:/65665/3c2880eb6-3008-49fc-80f0-9eb16a057b5a,a3855f5d-78b1-42fb-8acf-32ca5c190720,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Colobus polykomos; Colobus polykomos,,d. schlitter,2020-05-25T06:09:32Z,2021-01-11T14:54:02Z
000S31739,usnm:mammals:518414,NMNH Extant Specimen Records,usnm,mammals,518414,http://n2t.net/ark:/65665/3bc6b1b0e-03a0-4af9-b1e6-509c9ed99589,2939e0f7-9080-403c-9e52-62fb11a94d7c,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Sapajus libidinosus; Cebus libidinosus,,collector unknown,2020-05-25T05:35:46Z,2021-01-11T14:54:08Z
000S31734,usnm:mammals:388197,NMNH Extant Specimen Records,usnm,mammals,388197,http://n2t.net/ark:/65665/31c4f5c9b-83ab-415a-b313-60eb8666ee6d,c569e9a8-8a36-45ae-a29c-2ac6b17625f5,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Sapajus apella; Cebus apella,,smithsonian venezuelan project,2020-05-25T01:22:26Z,2021-01-11T14:54:18Z
000S31738,usnm:mammals:518418,NMNH Extant Specimen Records,usnm,mammals,518418,http://n2t.net/ark:/65665/34f477890-7925-4307-b0a6-3affa9e49c56,35c1330f-bc52-46ca-91c7-b1a93a29d854,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Sapajus libidinosus; Cebus libidinosus,,collector unknown,2020-05-25T05:26:48Z,2021-01-11T14:54:17Z
000S31733,usnm:mammals:291237,NMNH Extant Specimen Records,usnm,mammals,291237,http://n2t.net/ark:/65665/390a9830b-8819-45ad-8977-4f695d5b562d,e64d14de-d00a-4ff4-8a1d-e0fa57cf868c,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Ateles fusciceps; Ateles fusciceps,Male,h. clark,2020-05-25T00:31:53Z,2021-01-11T14:54:22Z
000S31732,usnm:mammals:336276,NMNH Extant Specimen Records,usnm,mammals,336276,http://n2t.net/ark:/65665/3f7152921-4db5-409a-9f91-d6a93fda9c2a,0b8b5b1a-722e-4ce1-84da-7d8d205f7d21,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Ateles fusciceps; Ateles fusciceps,Female,collector unknown,2020-05-25T00:12:58Z,2021-01-11T14:54:23Z
000S31730,usnm:mammals:339925,NMNH Extant Specimen Records,usnm,mammals,339925,http://n2t.net/ark:/65665/3f49aaa01-75ac-490f-adf9-5525e4c05a91,becafe26-8cbc-40eb-9b53-26fa05a1d60a,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Alouatta palliata; Alouatta palliata,,m. clark,2020-05-23T04:58:38Z,2021-01-11T14:54:37Z
000S31729,usnm:mammals:545853,NMNH Extant Specimen Records,usnm,mammals,545853,http://n2t.net/ark:/65665/39e2eb85b-faa8-4315-a16d-819a7642d584,e2696b7d-4045-4fb8-a41f-7c84ae2e0186,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Ateles chamek; Ateles chamek,,collector unknown,2020-05-23T04:38:20Z,2021-01-11T14:54:39Z
000S31728,usnm:mammals:398507,NMNH Extant Specimen Records,usnm,mammals,398507,http://n2t.net/ark:/65665/3096ff285-90d3-41b1-8898-1eeac2e7c366,340803f9-e54b-485e-87a6-d6ea0329e751,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Alouatta seniculus; Alouatta seniculus,,r. thorington,2020-05-23T03:54:07Z,2021-01-11T14:54:41Z
000S31724,usnm:mammals:300916,NMNH Extant Specimen Records,usnm,mammals,300916,http://n2t.net/ark:/65665/3adf78267-f438-4de1-a0b9-470d8b9999ba,8c452256-0713-476e-8af7-9b1f1776a578,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Cephalopachus bancanus borneanus; Cephalopachus bancanus borneanus,Male,r. traub,2020-05-22T23:55:49Z,2021-01-11T14:54:44Z
000S31723,ut anthro:teaching collection,Department of Anthropology,ut anthro,,teaching collection,UT Anthro:teaching collection,,,Biological Specimen,Yes,Tarsius bancanus; Cephalopachus bancanus,,,2020-05-22T23:39:48Z,2021-01-11T14:54:56Z
000S31722,usnm:mammals:543117,NMNH Extant Specimen Records,usnm,mammals,543117,http://n2t.net/ark:/65665/38d7cf2da-c640-45f4-b3a7-49c845df207c,c73baf88-795e-41dc-98e0-a014c49a8afe,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Alouatta palliata; Alouatta palliata,,a. rand,2020-05-22T19:59:20Z,2021-01-11T14:54:56Z
000S31721,usnm:mammals:518256,NMNH Extant Specimen Records,usnm,mammals,518256,http://n2t.net/ark:/65665/317c4661a-de23-422a-8ccc-9713701ef4e2,66082da3-0477-4dde-86c7-cf71e3a795cc,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Alouatta fusca; Alouatta fusca,Male,a. de souza,2020-05-22T19:41:12Z,2021-01-11T14:54:57Z
000S31720,usnm:mammals:518237,NMNH Extant Specimen Records,usnm,mammals,518237,http://n2t.net/ark:/65665/31229c28d-6adb-4b0a-bec9-0e14772b5dfb,23141b85-92a6-4951-9a67-569ba4bce67b,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Alouatta caraya; Alouatta caraya,Male,a. de souza,2020-05-22T19:21:48Z,2021-01-11T14:54:58Z
000S31702,usnm:mammals:337333,NMNH Extant Specimen Records,usnm,mammals,337333,http://n2t.net/ark:/65665/3b728e84a-7449-4856-8e73-7b0b73171fb3,2961f9c8-1e9c-4033-99b3-cd4f5c23860b,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Leontopithecus rosalia; Leontopithecus rosalia,Male,collector unknown,2020-05-22T11:44:53Z,2021-01-11T14:56:08Z
000S31703,usnm:mammals:84390,NMNH Extant Specimen Records,usnm,mammals,84390,http://n2t.net/ark:/65665/332342280-ec84-48e7-a364-ff18639f4618,55e510c7-b078-4e53-9c73-19468e43d416,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Nycticebus coucang; Nycticebus coucang,,w. abbott,2020-05-22T13:13:14Z,2021-01-11T14:55:59Z
000S31696,usnm:mammals:142244,NMNH Extant Specimen Records,usnm,mammals,142244,http://n2t.net/ark:/65665/3d4926e50-dbf5-4b2b-b04d-2631a11fc075,7ead5027-d1dd-4430-9746-a0d85651c22b,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Cephalopachus bancanus borneanus; Cephalopachus bancanus borneanus,Female,w. abbott,2020-05-22T04:51:55Z,2021-01-11T14:56:26Z
000S31695,usnm:mammals:338948,NMNH Extant Specimen Records,usnm,mammals,338948,http://n2t.net/ark:/65665/35d6012fd-814e-4496-bfc7-e94a9377833f,bfa40d6e-bf0f-4fb4-8a5a-ac5118541671,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Saimiri sciureus; Saimiri sciureus,Female,s. brock,2020-05-22T03:12:33Z,2021-01-11T14:56:30Z
000S31694,usnm:mammals:518545,NMNH Extant Specimen Records,usnm,mammals,518545,http://n2t.net/ark:/65665/36e889ea1-b9e2-47a1-bf33-e379ccf32f54,604ff7a0-5c87-404a-84d1-369ff8c31f00,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Saimiri sciureus; Saimiri sciureus,Male,a. de souza,2020-05-22T03:06:25Z,2021-01-11T14:56:30Z
000S31691,usnm:mammals:396266,NMNH Extant Specimen Records,usnm,mammals,396266,http://n2t.net/ark:/65665/3c1a1d417-d39f-4c52-89e2-82901537707b,fcb89196-b722-429d-ac3c-8222683bb972,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Saimiri sciureus; Saimiri sciureus,Male,collector unknown,2020-05-22T02:28:31Z,2021-01-11T14:56:47Z
000S31692,usnm:mammals:336983,NMNH Extant Specimen Records,usnm,mammals,336983,http://n2t.net/ark:/65665/3c6094410-5ac9-4170-b1ea-9b08521214c9,29e58d11-0947-4445-839a-0a458ccfb8d0,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Saimiri sciureus; Saimiri sciureus,Male,s. brock,2020-05-22T02:45:21Z,2021-01-11T14:56:32Z
000S31693,usnm:mammals:194346,NMNH Extant Specimen Records,usnm,mammals,194346,http://n2t.net/ark:/65665/3ab22f08a-4c32-458b-944a-3af08caaacbe,5f822e3b-2e03-4a1d-9f58-61c3b5af1667,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Saimiri sciureus; Saimiri sciureus,Male,e. heller,2020-05-22T02:56:12Z,2021-01-11T14:56:38Z
000S31601,usnm:mammals:306845,NMNH Extant Specimen Records,usnm,mammals,306845,http://n2t.net/ark:/65665/33a9eea55-95e1-4d4c-a7dc-490da3e7f4be,749e8062-f4a3-41ff-9d87-23db75b23d3f,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Saguinus oedipus; Saguinus oedipus,Male,c. handley,2020-05-20T23:29:33Z,2021-01-11T15:02:56Z
000S31600,usnm:mammals:306842,NMNH Extant Specimen Records,usnm,mammals,306842,http://n2t.net/ark:/65665/34b1af002-e481-4932-8d03-026ab79e5295,4f666040-1054-4c15-bad7-861bfbde1d0e,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Saguinus oedipus; Saguinus oedipus,Female,c. handley,2020-05-20T23:24:53Z,2021-01-11T15:03:06Z
000S31599,usnm:mammals:306848,NMNH Extant Specimen Records,usnm,mammals,306848,http://n2t.net/ark:/65665/38c22d195-2522-4b0f-a725-9f6172f656bb,f586f320-fe38-4609-a76e-a8a386838f7c,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Saguinus oedipus; Saguinus oedipus,Male,c. handley,2020-05-20T23:19:37Z,2021-01-11T15:03:11Z
000S31597,usnm:mammals:301646,NMNH Extant Specimen Records,usnm,mammals,301646,http://n2t.net/ark:/65665/3abd57a8b-b06a-4c11-9750-bfd964c769cf,1419ec55-ab50-43d9-aa09-16e4d5c29537,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Saguinus oedipus; Saguinus oedipus,Male,c. keenan,2020-05-20T23:06:14Z,2021-01-11T15:03:23Z
000S31598,usnm:mammals:302340,NMNH Extant Specimen Records,usnm,mammals,302340,http://n2t.net/ark:/65665/3ab7276a5-41f9-4fa2-9eaf-325523578630,d90fac0a-d95f-416c-9844-649d7c590fb2,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Saguinus oedipus; Saguinus oedipus,Female,c. keenan,2020-05-20T23:13:23Z,2021-01-11T15:03:12Z
000S31586,usnm:mammals:465902,NMNH Extant Specimen Records,usnm,mammals,465902,http://n2t.net/ark:/65665/382dc2e32-ec8f-420d-a305-79acae88ef8c,daa865a6-fd53-43f6-ac04-45b30615c0ee,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Perodicticus potto; Perodicticus potto,Male,l. robbins,2020-05-20T21:36:47Z,2021-01-11T15:03:50Z
000S31584,usnm:mammals:184203,NMNH Extant Specimen Records,usnm,mammals,184203,http://n2t.net/ark:/65665/3ca938f48-a355-47b4-a561-be13e7085a25,d3cdad46-dfe1-4567-ba17-80e1e2f9afd2,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Otolemur garnettii; Otolemur garnettii,Male,e. heller,2020-05-20T21:08:03Z,2021-01-11T15:03:51Z
000S31583,usnm:mammals:163940,NMNH Extant Specimen Records,usnm,mammals,163940,http://n2t.net/ark:/65665/36ce1a616-85c2-45c9-a171-c360e4ede525,eea36cbe-0363-4067-962f-d9c64eb415f7,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Otolemur garnettii; Otolemur garnettii,Male,e. mearns,2020-05-20T21:02:27Z,2021-01-11T15:03:53Z
000S31577,usnm:mammals:399060,NMNH Extant Specimen Records,usnm,mammals,399060,http://n2t.net/ark:/65665/39c7aa045-ba29-44b4-90a9-1b29a579fdc8,c85a4d1e-4a81-4674-88cf-c53e5057a162,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Otolemur crassicaudatus; Otolemur crassicaudatus,Female,collector unknown,2020-05-20T20:49:20Z,2021-01-11T15:04:19Z
000S31522,usnm:mammals:357750,NMNH Extant Specimen Records,usnm,mammals,357750,http://n2t.net/ark:/65665/395d73d2e-545f-4d26-a394-e3c1dd3dc99a,4ba155b0-209c-4cdb-ba2e-d6d1ccd1f266,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Nycticebus bengalensis; Nycticebus bengalensis,Male,d. van peenen,2020-05-19T16:58:07Z,2021-01-11T15:06:16Z
000S31521,usnm:mammals:307713,NMNH Extant Specimen Records,usnm,mammals,307713,http://n2t.net/ark:/65665/34bd75952-5442-4061-a093-fe7f328f892b,cabe0705-b633-4a08-91e6-44ccba378106,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Nycticebus bengalensis; Nycticebus bengalensis,Female,r. elbel,2020-05-19T16:48:01Z,2021-01-11T15:06:22Z
000S31503,usnm:mammals:328789,NMNH Extant Specimen Records,usnm,mammals,328789,http://n2t.net/ark:/65665/3385155cf-3046-4cfe-93b9-62544779fbd4,bab8f1e7-78d0-40d6-a89a-3f96668fdbda,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Microcebus rufus; Microcebus rufus,Female,k. lange,2020-05-17T21:36:33Z,2021-01-11T15:07:48Z
000S31502,usnm:mammals:256738,NMNH Extant Specimen Records,usnm,mammals,256738,http://n2t.net/ark:/65665/3de17b89f-079d-42c4-a64b-1d1e3610d3bb,e6f37d15-032e-4f09-a240-b007092d6b45,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Loris tardigradus; Loris tardigradus,Male,w. schofield,2020-05-17T21:19:16Z,2021-01-11T15:07:55Z
000S31500,usnm:mammals:395454,NMNH Extant Specimen Records,usnm,mammals,395454,http://n2t.net/ark:/65665/3528b0c14-6a72-4fc8-9025-859b2f521f35,3d3c1559-a33a-41f7-a2be-ee8cac1a46d8,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Leontopithecus rosalia; Leontopithecus rosalia,Female,collector unknown,2020-05-17T21:01:26Z,2021-01-11T15:07:56Z
000S31499,usnm:mammals:546327,NMNH Extant Specimen Records,usnm,mammals,546327,http://n2t.net/ark:/65665/36f9e85c5-038c-460b-b801-bbd86111b3d7,1d5b0da7-1bbc-4e0e-9aca-4014ede8265c,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Leontopithecus rosalia; Leontopithecus rosalia,Female,collector unknown,2020-05-17T20:56:43Z,2021-01-11T15:07:56Z
000S31498,usnm:mammals:546316,NMNH Extant Specimen Records,usnm,mammals,546316,http://n2t.net/ark:/65665/3644b62fd-70c0-4e76-948e-90cd3ee5054e,b0e99c4b-6938-446f-b518-afc9b1c2582e,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Leontopithecus rosalia; Leontopithecus rosalia,Female,collector unknown,2020-05-17T20:51:21Z,2021-01-11T15:08:04Z
000S31497,usnm:mammals:541408,NMNH Extant Specimen Records,usnm,mammals,541408,http://n2t.net/ark:/65665/3fb008a14-2f10-48e9-adbe-e266f19a8769,2b6ad8da-c54e-4752-9af1-97c9fe2bb79d,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Leontopithecus rosalia; Leontopithecus rosalia,Male,collector unknown,2020-05-17T20:41:09Z,2021-01-11T15:08:13Z
000S31479,usnm:mammals:451068,NMNH Extant Specimen Records,usnm,mammals,451068,http://n2t.net/ark:/65665/3dadf7923-042c-41b3-83fa-d9b0ce1ff4c5,7a0d4dcf-27e3-462b-a060-a0382114490e,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Galago senegalensis; Galago senegalensis,Male,o. graupner,2020-05-16T12:27:51Z,2021-01-11T15:09:06Z
000S31449,usnm:mammals:465833,NMNH Extant Specimen Records,usnm,mammals,465833,http://n2t.net/ark:/65665/3bc3a0526-94d7-46dd-ad04-97704f47286d,b5054eb6-b609-4580-9268-95a77b8b1a73,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Galagoides demidovii; Galagoides demidovii,Female,t. mcintyre,2020-05-12T17:44:43Z,2021-01-11T15:10:26Z
000S31450,usnm:mammals:435015,NMNH Extant Specimen Records,usnm,mammals,435015,http://n2t.net/ark:/65665/3f1b92706-271d-4e5c-921c-15f087abbc55,67db7e76-0a95-4652-898e-7cc63fbab0a1,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Galagoides demidovii; Galagoides demidovii,Female,j. geest,2020-05-12T17:58:23Z,2021-01-11T15:10:22Z
000S31451,usnm:mammals:435017,NMNH Extant Specimen Records,usnm,mammals,435017,http://n2t.net/ark:/65665/35c26d0bf-dbd1-45b2-b582-2082bad81249,f987071d-4a52-4df0-b74d-c8c9fdfa27b2,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Galagoides demidovii; Galagoides demidovii,Female,j. geest,2020-05-12T18:17:52Z,2021-01-11T15:10:22Z
000S31426,usnm:mammals:367854,NMNH Extant Specimen Records,usnm,mammals,367854,http://n2t.net/ark:/65665/32c165a1a-1574-4a0a-8e97-52e2f10377b7,8d484ddd-360b-4775-b2aa-b0adb96738de,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Galago moholi; Galago moholi,Male,h. herbert,2020-05-12T01:50:43Z,2021-01-11T15:11:51Z
000S31425,usnm:mammals:367849,NMNH Extant Specimen Records,usnm,mammals,367849,http://n2t.net/ark:/65665/320bfddcd-14a1-45bd-aa5d-4aad39a37f99,94c433cb-9571-4e09-86a4-60175bbcedc0,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Galago moholi; Galago moholi,Male,r. davis,2020-05-12T01:41:10Z,2021-01-11T15:11:51Z
000S31424,usnm:mammals:377279,NMNH Extant Specimen Records,usnm,mammals,377279,http://n2t.net/ark:/65665/33cdb7eea-0435-4b3c-bb4e-27eb658a81b9,c4d590f6-59a2-4980-b161-bf4fa4503385,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Sciurocheirus alleni; Galago alleni,Male,h. herbert,2020-05-12T01:29:40Z,2021-01-12T04:38:59Z
000S31423,usnm:mammals:377277,NMNH Extant Specimen Records,usnm,mammals,377277,http://n2t.net/ark:/65665/32bc163d5-5dc5-4e2b-833e-5952bd3443c6,81109b3c-8b2b-4795-8067-e498db3864fd,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Sciurocheirus alleni; Galago alleni,Male,h. herbert,2020-05-12T01:14:01Z,2021-01-12T04:38:55Z
000S31421,usnm:mammals:83962,NMNH Extant Specimen Records,usnm,mammals,83962,http://n2t.net/ark:/65665/3a6a2a41b-80e7-41b0-a48b-3ade4485c015,0a781396-df70-4239-bfb9-dd6033b0f4d2,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Eulemur fulvus; Eulemur fulvus,,collector unknown,2020-05-12T00:45:17Z,2021-01-12T04:38:49Z
000S31317,usnm:mammals:542486,NMNH Extant Specimen Records,usnm,mammals,542486,http://n2t.net/ark:/65665/3fd5ae8b8-7cac-41a5-ab44-dc01e58d09c8,3d158cec-28c9-49d6-abce-f76553e6f8a2,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Eulemur fulvus; Eulemur fulvus,,collector unknown,2020-05-10T15:16:12Z,2021-01-11T15:16:43Z
000S31307,usnm:mammals:518336,NMNH Extant Specimen Records,usnm,mammals,518336,http://n2t.net/ark:/65665/3900b3eac-966b-4cb8-900d-4b62cb2a0d64,b5388d07-fbbb-4c83-9d51-c5e4c215d43f,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Sapajus apella; Cebus apella,Female,collector unknown,2020-05-09T21:31:15Z,2021-01-11T15:17:06Z
000S31247,usnm:mammals:518268,NMNH Extant Specimen Records,usnm,mammals,518268,http://n2t.net/ark:/65665/39eda28ed-23a5-47ea-b9ea-50f39e8b9a0f,ef1f5cf6-44a0-4d99-bb20-ac298c7fa1a3,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Sapajus apella; Cebus apella,Male,collector unknown,2020-05-07T17:07:38Z,2021-01-11T15:20:11Z
000S31245,usnm:mammals:518342,NMNH Extant Specimen Records,usnm,mammals,518342,http://n2t.net/ark:/65665/3097dccfa-4ed2-4fb7-83a5-c2f274f31928,f17f67a7-6360-43bd-8f76-4dd768ab3515,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Sapajus apella; Cebus apella,Female,collector unknown,2020-05-07T16:55:09Z,2021-01-11T15:20:17Z
000S31243,usnm:mammals:518278,NMNH Extant Specimen Records,usnm,mammals,518278,http://n2t.net/ark:/65665/3a0082ee1-20b8-4855-b34a-2555b1fccc76,94e78138-d22e-4084-8d0e-7b8f7e7c46c6,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Sapajus apella; Cebus apella,Female,collector unknown,2020-05-07T16:47:27Z,2021-01-11T15:20:23Z
000S31240,usnm:mammals:518277,NMNH Extant Specimen Records,usnm,mammals,518277,http://n2t.net/ark:/65665/3b194ab4f-d485-46bb-bcc9-7510c65b3f26,9849f6ca-a1c4-4fb0-ae1e-39ce29996de1,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Sapajus apella; Cebus apella,Female,collector unknown,2020-05-07T16:35:41Z,2021-01-11T15:20:29Z
000S31234,usnm:mammals:464993,NMNH Extant Specimen Records,usnm,mammals,464993,http://n2t.net/ark:/65665/3bd986e72-e6ce-453b-a4fb-f75864b9e36b,f2238740-f131-42d5-ac20-118b542ab7b0,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Callimico goeldii; Callimico goeldii,Male,collector unknown,2020-05-07T15:51:55Z,2021-01-11T15:21:02Z
000S31231,usnm:mammals:105539,NMNH Extant Specimen Records,usnm,mammals,105539,http://n2t.net/ark:/65665/331c1dc89-c627-465d-8d46-4529a54557f2,fd838cdc-4422-4db9-a12a-936ebf74460d,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Callicebus torquatus; Cheracebus torquatus,Male,j. steere,2020-05-07T15:23:06Z,2021-01-11T15:21:03Z
000S31227,usnm:mammals:241413,NMNH Extant Specimen Records,usnm,mammals,241413,http://n2t.net/ark:/65665/3e2d7946a-4237-4079-abed-7905a1a806ef,ab223630-3989-4e32-bab2-67d393004485,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Plecturocebus moloch; Callicebus moloch,Male,"nicefero maria, (brother)",2020-05-07T14:55:07Z,2021-01-11T15:21:06Z
000S31225,usnm:mammals:397977,NMNH Extant Specimen Records,usnm,mammals,397977,http://n2t.net/ark:/65665/35258700e-e637-4c45-9596-c5ca5485dc84,dbf61445-77b6-4d19-a078-0587a99c0eb8,a6eee223-cf3b-4079-8bb2-b77dad8cae9d,Biological Specimen,Yes,Plecturocebus moloch; Callicebus moloch,Male,collector unknown,2020-05-07T14:47:17Z,2021-01-11T15:21:07Z
